employee_id,competency_id
E11291,SKLHC85
E11292,SKLHR03
E11293,SKLHC86
E11294,SKLHC87
E11295,SKLHC88
E11296,SKLHC89
E11297,SKLHC90
E11298,SKLHC91
E11299,SKLHC92
E11300,SKLHC93
E11301,SKLHC94
E11302,SKLHC95
E11303,SKLHC96
E11304,SKLHC97
E11305,SKLHC98
E11306,SKLHC99
E11307,SKLHR01
E11308,SKLHR02
E11309,TT000056
E11310,SKLHR04
E11311,SKLHR05
E11312,SKLHR06
E11313,SKLHR08
E11314,SKLHR09
E11315,SKLHR10
E11316,SKLHR100
E11317,SKLHR101
E11318,SKLHR102
E11319,SKLHR103
E11320,SKLHR104
E11321,SKLHR105
E11322,SKLHR106
E11323,SKLHR107
E11324,TT000141
E11325,SKLHR108
E11326,SKLHR109
E11327,SKLHR11
E11328,TT000057
E11329,SKLHR110
E11330,SKLHR111
E11331,SKLHR112
E11332,SKLHR113
E11333,SKLHR114
E11334,SKLHR51
E11335,SKLHR115
E11336,TT000142
E11337,SKLHR116
E11338,SKLHR117
E11339,SKLHR119
E11340,SKLHR12
E11341,SKLHR120
E11342,TT000143
E11343,SKLHR121
E11344,SKLHR122
E11345,SKLHR123
E11346,SKLHR124
E11347,SKLHR125
E11348,SKLHR126
E11349,SKLHR127
E11350,SKLHR128
E11351,SKLHR129
E11352,SKLHS34
E11353,SKLHR13
E11354,SKLHR131
E11355,SKLHR132
E11356,SKLHR133
E11357,SKLOM15
E11358,SKLHR134
E11359,SKLHR135
E11360,SKLHR54
E11361,SKLHR136
E11362,SKLHR137
E11363,SKLHR138
E11364,TT000058
E11365,SKLHR139
E11366,SKLHR14
E11367,SKLHR140
E11368,SKLHR141
E11369,SKLHR142
E11370,SKLHR143
E11371,SKLHR144
E11372,SKLHR55
E11373,SKLHR145
E11374,SKLHR146
E11375,SKLHR147
E11376,SKLHR148
E11377,SKLHR52
E11378,SKLHR153
E11379,SKLHR149
E11380,SKLHR15
E11381,SKLHR150
E11382,SKLHR151
E11383,SKLHR152
E11384,SKLHR16
E11385,SKLHR154
E11386,SKLHR155
E11387,SKLHR156
E11388,SKLHR159
E11389,TT000059
E11390,SKLHR32
E11391,SKLHR160
E11392,SKLHR162
E11393,SKLHR163
E11394,SKLHR165
E11395,SKLHR17
E11396,TT000107
E11397,SKLHR18
E11398,SKLHR19
E11399,SKLHR21
E11400,TT000108
E11401,SKLHS23
E11402,SKLHR23
E11403,SKLHR24
E11404,SKLHR25
E11405,SKLHR26
E11406,SKLHR46
E11407,SKLHR27
E11408,SKLHS55
E11409,SKLHR28
E11410,SKLHR29
E11411,SKLHR30
E11412,SKLHS41
E11413,SKLHR31
E11414,TT000061
E11415,SKLHR34
E11416,SKLHR35
E11417,SKLHR36
E11418,TT000109
E11419,SKLHR37
E11420,SKLHR38
E11421,SKLHR39
E11422,SKLHR40
E11423,SKLHR47
E11424,SKLHR41
E11425,SKLHR42
E11426,SKLIT205
E11427,SKLHR43
E11428,SKLIT206
E11429,SKLHR44
E11430,SKLHR45
E11431,SKLHR48
E11432,SKLHR49
E11433,SKLHR56
E11434,SKLHR57
E11435,SKLHR58
E11436,SKLHR59
E11437,SKLHR60
E11438,SKLHR61
E11439,SKLHR62
E11440,SKLHR63
E11441,SKLHR64
E11442,SKLHR65
E11443,SKLHR66
E11444,TT000069
E11445,SKLHR67
E11446,SKLHR68
E11447,SKLHR69
E11448,SKLHR70
E11449,SKLHR71
E11450,SKLHR72
E11451,SKLHR73
E11452,SKLHR74
E11453,SKLHR75
E11454,SKLIT213
E11455,SKLHR76
E11456,SKLHR77
E11457,SKLHR78
E11458,SKLHR79
E11459,SKLHR80
E11460,SKLHR81
E11461,SKLHR98
E11462,SKLHR82
E11463,SKLHR83
E11464,SKLHR89
E11465,SKLHR84
E11466,SKLHR85
E11467,TT000144
E11468,SKLHR86
E11469,SKLHR87
E11470,SKLHR88
E11471,SKLHR90
E11472,SKLHR91
E11473,SKLHR92
E11474,SKLHR93
E11475,SKLHR94
E11476,SKLHR95
E11477,SKLHR96
E11478,SKLHR97
E11479,SKLHR99
E11480,SKLHS06
E11481,SKLHS01
E11482,SKLHS02
E11483,SKLHS03
E11484,SKLHS22
E11485,SKLHS04
E11486,SKLHS05
E11487,SKLHS07
E11488,SKLHS08
E11489,SKLHS09
E11490,SKLHS10
E11491,SKLHS11
E11492,SKLHS12
E11493,SKLHS13
E11494,SKLHS14
E11495,SKLHS15
E11496,SKLHS16
E11497,SKLHS17
E11498,SKLHS18
E11499,TT000110
E11500,SKLHS19
E11501,SKLHS20
E11502,SKLHS21
E11503,SKLHS24
E11504,SKLHS25
E11505,SKLHS28
E11506,SKLHS29
E11507,SKLHS31
E11508,SKLHS32
E11509,SKLHS35
E11510,SKLHS36
E11511,SKLHS37
E11512,SKLHS38
E11513,SKLHS39
E11514,SKLHS40
E11515,SKLHS42
E11516,SKLHS43
E11517,SKLHS44
E11518,SKLHS45
E11519,SKLHS46
E11520,SKLHS47
E11521,SKLHS48
E11522,SKLHS49
E11523,SKLHS50
E11524,SKLHS51
E11525,SKLHS52
E11526,SKLHS53
E11527,SKLHS54
E11528,SKLHS57
E11529,SKLHS58
E11530,SKLHS59
E11531,SKLHS60
E11532,SKLIT077
E11533,SKLHS61
E11534,TT000062
E11535,SKLHS62
E11536,SKLHS64
E11537,SKLHS65
E11538,SKLHT01
E11539,SKLHT02
E11540,SKLIT100
E11541,SKLHT03
E11542,SKLHT04
E11543,SKLHT05
E11544,TT000111
E11545,SKLHT06
E11546,SKLHT07
E11547,SKLHT08
E11548,SKLHT09
E11549,SKLHT10
E11550,SKLHT11
E11551,SKLHT12
E11552,SKLHT13
E11553,SKLHT14
E11554,SKLHT15
E11555,SKLHT16
E11556,SKLHT17
E11557,SKLHT18
E11558,SKLHT19
E11559,SKLHT20
E11560,SKLHT21
E11561,SKLHT22
E11562,SKLHT23
E11563,SKLHT24
E11564,SKLIT214
E11565,SKLHT25
E11566,SKLHT26
E11567,SKLHT27
E11568,SKLIT047
E11569,SKLHUM01
E11570,SKLHUM02
E11571,SKLIT004
E11572,SKLINS01
E11573,SKLINS02
E11574,SKLIT048
E11575,SKLIT001
E11576,SKLIT002
E11577,SKLIT005
E11578,SKLIT006
E11579,TT000112
E11580,SKLIT007
E11581,SKLIT008
E11582,SKLIT009
E11583,SKLIT010
E11584,SKLIT011
E11585,SKLIT012
E11586,SKLIT013
E11587,SKLIT014
E11588,SKLIT015
E11589,SKLIT021
E11590,SKLIT016
E11591,SKLIT045
E11592,SKLIT017
E11593,SKLIT018
E11594,SKLIT019
E11595,SKLIT020
E11596,SKLIT037
E11597,SKLIT022
E11598,SKLIT055
E11599,SKLIT023
E11600,SKLIT024
E11601,SKLIT025
E11602,TT000063
E11603,SKLIT027
E11604,SKLIT056
E11605,SKLIT028
E11606,SKLIT029
E11607,SKLIT030
E11608,SKLIT031
E11609,TT000064
E11610,SKLIT032
E11611,SKLIT033
E11612,SKLIT034
E11613,SKLIT035
E11614,SKLIT036
E11615,TT000065
E11616,SKLIT046
E11617,SKLIT038
E11618,SKLIT039
E11619,SKLIT040
E11620,SKLIT041
E11621,SKLIT042
E11622,SKLIT043
E11623,SKLIT049
E11624,SKLIT215
E11625,SKLIT051
E11626,SKLIT052
E11627,SKLIT053
E11628,SKLIT054
E11629,SKLIT057
E11630,SKLIT058
E11631,SKLIT059
E11632,SKLIT060
E11633,SKLIT061
E11634,SKLIT074
E11635,SKLIT062
E11636,SKLIT063
E11637,TT000113
E11638,SKLIT064
E11639,SKLIT065
E11640,SKLIT066
E11641,SKLIT067
E11642,SKLIT068
E11643,SKLIT069
E11644,SKLIT070
E11645,SKLIT071
E11646,SKLMANU73
E11647,SKLIT072
E11648,SKLIT076
E11649,SKLIT078
E11650,SKLIT079
E11651,SKLIT080
E11652,SKLIT081
E11653,SKLIT082
E11654,SKLIT096
E11655,SKLIT083
E11656,SKLIT084
E11657,SKLIT085
E11658,SKLIT092
E11659,SKLIT086
E11660,SKLIT087
E11661,SKLIT088
E11662,SKLIT089
E11663,SKLIT090
E11664,SKLIT091
E11665,SKLIT094
E11666,SKLIT095
E11667,SKLIT097
E11668,SKLIT098
E11669,SKLIT099
E11670,SKLIT101
E11671,SKLIT103
E11672,SKLIT105
E11673,SKLIT118
E11674,SKLIT106
E11675,SKLIT107
E11676,SKLIT108
E11677,SKLIT110
E11678,SKLIT111
E11679,SKLIT112
E11680,SKLIT113
E11681,SKLIT114
E11682,SKLIT115
E11683,SKLIT116
E11684,SKLIT117
E11685,SKLIT119
E11686,SKLIT120
E11687,SKLIT121
E11688,SKLIT122
E11689,TT000115
E11690,SKLIT123
E11691,SKLIT124
E11692,TT000066
E11693,SKLIT125
E11694,SKLIT126
E11695,SKLIT127
E11696,SKLIT128
E11697,SKLIT176
E11698,SKLIT131
E11699,SKLIT132
E11700,SKLIT133
E11701,TT000116
E11702,SKLIT134
E11703,TT000146
E11704,SKLIT136
E11705,SKLIT137
E11706,SKLIT138
E11707,SKLIT139
E11708,SKLIT140
E11709,SKLIT141
E11710,SKLIT142
E11711,SKLIT143
E11712,SKLIT144
E11713,SKLIT150
E11714,SKLIT145
E11715,SKLLEAD03
E11716,SKLIT146
E11717,SKLIT147
E11718,TT000067
E11719,SKLIT148
E11720,SKLIT149
E11721,SKLIT152
E11722,SKLIT153
E11723,SKLIT154
E11724,SKLIT155
E11725,SKLIT156
E11726,SKLIT157
E11727,SKLIT158
E11728,SKLIT159
E11729,SKLIT160
E11730,SKLIT161
E11731,SKLIT162
E11732,SKLIT163
E11733,SKLIT164
E11734,SKLIT165
E11735,SKLIT166
E11736,SKLIT167
E11737,SKLIT168
E11738,SKLIT169
E11739,SKLIT170
E11740,SKLIT171
E11741,SKLIT172
E11742,SKLIT173
E11743,SKLIT174
E11744,SKLIT175
E11745,SKLIT178
E11746,SKLIT179
E11747,SKLIT180
E11748,SKLIT181
E11749,SKLIT182
E11750,SKLIT184
E11751,SKLIT185
E11752,SKLIT186
E11753,SKLIT187
E11754,SKLIT188
E11755,SKLIT189
E11756,SKLIT190
E11757,SKLIT191
E11758,SKLIT192
E11759,SKLIT193
E11760,SKLIT194
E11761,SKLIT195
E11762,SKLIT196
E11763,SKLIT197
E11764,SKLIT198
E11765,SKLIT199
E11766,SKLIT200
E11767,SKLIT201
E11768,SKLIT202
E11769,SKLIT203
E11770,SKLIT204
E11771,TT000147
E11772,SKLIT207
E11773,SKLIT208
E11774,SKLIT209
E11775,SKLIT210
E11776,SKLIT211
E11777,SKLIT212
E11778,SKLIT217
E11779,SKLIT218
E11780,SKLIT219
E11781,SKLIT220
E11782,SKLIT221
E11783,SKLIT222
E11784,SKLIT225
E11785,SKLIT226
E11786,SKLIT227
E11787,SKLIT228
E11788,SKLIT229
E11789,TT000070
E11790,SKLIT230
E11791,SKLIT231
E11792,SKLIT232
E11793,SKLIT233
E11794,SKLIT234
E11795,SKLIT235
E11796,SKLIT236
E11797,SKLIT281
E11798,SKLIT237
E11799,SKLIT238
E11800,SKLIT239
E11801,SKLIT240
E11802,SKLIT241
E11803,SKLIT242
E11804,SKLIT243
E11805,SKLIT244
E11806,TT000148
E11807,SKLIT245
E11808,TT000071
E11809,SKLIT251
E11810,SKLIT246
E11811,SKLIT247
E11812,SKLIT248
E11813,SKLIT249
E11814,SKLIT250
E11815,SKLMANU14
E11816,SKLIT252
E11817,SKLIT253
E11818,SKLIT254
E11819,SKLIT255
E11820,SKLIT256
E11821,SKLIT257
E11822,SKLIT258
E11823,SKLIT259
E11824,SKLIT260
E11825,SKLIT261
E11826,SKLIT262
E11827,SKLIT263
E11828,SKLIT264
E11829,SKLIT265
E11830,SKLIT266
E11831,SKLIT267
E11832,SKLIT268
E11833,SKLIT269
E11834,SKLIT270
E11835,SKLIT271
E11836,SKLIT272
E11837,SKLIT273
E11838,SKLIT274
E11839,SKLIT275
E11840,SKLIT276
E11841,SKLIT277
E11842,SKLMKT05
E11843,SKLIT278
E11844,SKLIT279
E11845,SKLIT280
E11846,SKLLEG19
E11847,SKLIT282
E11848,SKLOM17
E11849,SKLIT283
E11850,SKLIT284
E11851,SKLIT285
E11852,SKLIT286
E11853,SKLMANU29
E11854,SKLIT287
E11855,SKLIT289
E11856,SKLIT290
E11857,SKLIT291
E11858,SKLIT292
E11859,SKLIT300
E11860,SKLIT298
E11861,SKLIT293
E11862,SKLIT294
E11863,SKLIT295
E11864,SKLIT296
E11865,SKLIT297
E11866,SKLIT311
E11867,SKLIT303
E11868,SKLIT306
E11869,SKLIT307
E11870,SKLIT308
E11871,SKLLEG07
E11872,SKLIT325
E11873,SKLIT312
E11874,SKLIT315
E11875,SKLIT317
E11876,SKLIT321
E11877,SKLIT377
E11878,SKLIT337
E11879,SKLIT322
E11880,SKLIT359
E11881,SKLIT329
E11882,SKLIT334
E11883,SKLIT336
E11884,SKLIT411
E11885,SKLIT342
E11886,TT000072
E11887,SKLIT346
E11888,SKLIT347
E11889,SKLIT348
E11890,SKLIT380
E11891,SKLIT350
E11892,SKLIT355
E11893,TT000073
E11894,SKLIT360
E11895,SKLIT364
E11896,SKLIT366
E11897,SKLIT368
E11898,SKLIT369
E11899,SKLIT370
E11900,SKLIT376
E11901,SKLIT378
E11902,SKLIT381
E11903,SKLIT383
E11904,SKLLEG08
E11905,SKLIT391
E11906,SKLIT396
E11907,TT000150
E11908,SKLIT402
E11909,SKLIT410
E11910,TT000118
E11911,SKLIT415
E11912,SKLLEAD02
E11913,SKLLEAD01
E11914,SKLLAN01
E11915,SKLLAN02
E11916,SKLLEAD05
E11917,SKLLAN03
E11918,TT000075
E11919,SKLLAN04
E11920,SKLLAN05
E11921,SKLLAN06
E11922,SKLLAN07
E11923,SKLLAN08
E11924,SKLLAN09
E11925,SKLLAN10
E11926,SKLLAN11
E11927,SKLLAN12
E11928,SKLLAN13
E11929,SKLLAN14
E11930,SKLLAN15
E11931,SKLLAN16
E11932,SKLLAN17
E11933,SKLLAN18
E11934,SKLLAN19
E11935,SKLLAN20
E11936,SKLLAN21
E11937,SKLLAN22
E11938,SKLLAN23
E11939,SKLLAN24
E11940,SKLLAN25
E11941,SKLLAN26
E11942,SKLLAN27
E11943,SKLLAN28
E11944,SKLLAN29
E11945,SKLLAN30
E11946,SKLLAN31
E11947,SKLLAN32
E11948,SKLLAN33
E11949,SKLLAN34
E11950,SKLLAN35
E11951,SKLLAN36
E11952,SKLLAN37
E11953,SKLLAN38
E11954,SKLLAN39
E11955,SKLLAN40
E11956,SKLLAN41
E11957,SKLLAN42
E11958,SKLLAN43
E11959,SKLLAN44
E11960,SKLLAN45
E11961,SKLLAN46
E11962,SKLLAN47
E11963,SKLLEAD04
E11964,SKLLEG06
E11965,SKLLEAD06
E11966,SKLLEAD07
E11967,SKLLEG18
E11968,SKLMANU01
E11969,SKLLEAD08
E11970,SKLLEAD09
E11971,TT000119
E11972,SKLLEAD11
E11973,SKLLEAD12
E11974,TT000151
E11975,SKLLEAD13
E11976,SKLLEAD14
E11977,SKLLEAD15
E11978,SKLLEAD16
E11979,SKLLEAD18
E11980,SKLLEAD19
E11981,SKLLEAD20
E11982,SKLLEAD22
E11983,SKLLEAD23
E11984,SKLLEG10
E11985,SKLMANU02
E11986,SKLLEAD24
E11987,SKLLEAD25
E11988,SKLLEAD26
E11989,SKLLEG02
E11990,SKLLEG03
E11991,TT000076
E11992,SKLLEG04
E11993,SKLLEG05
E11994,SKLLEG09
E11995,SKLLEG11
E11996,SKLLEG12
E11997,SKLMANU13
E11998,SKLLEG13
E11999,SKLLEG14
E12000,SKLLEG15
E12001,SKLLEG17
E12002,SKLLEG20
E12003,SKLLEG27
E12004,SKLMANU03
E12005,SKLMANU04
E12006,SKLMANU05
E12007,SKLMANU06
E12008,SKLMANU07
E12009,SKLMANU66
E12010,SKLMANU08
E12011,TT000120
E12012,SKLMANU09
E12013,TT000077
E12014,SKLMANU10
E12015,SKLMANU11
E12016,SKLMANU15
E12017,SKLMANU16
E12018,SKLMANU17
E12019,SKLMANU18
E12020,SKLMANU19
E12021,TT000121
E12022,SKLMANU20
E12023,SKLMKT07
E12024,SKLMANU21
E12025,SKLMANU22
E12026,SKLMANU23
E12027,TT000122
E12028,SKLMANU24
E12029,SKLMANU25
E12030,TT000078
E12031,SKLMANU26
E12032,SKLMANU27
E12033,SKLMANU28
E12034,SKLMANU30
E12035,SKLMANU46
E12036,SKLMANU31
E12037,SKLMANU32
E12038,SKLMANU33
E12039,TT000123
E12040,SKLMANU34
E12041,SKLMANU35
E12042,TT000079
E12043,SKLMANU36
E12044,SKLMANU37
E12045,SKLMANU38
E12046,SKLMANU39
E12047,SKLMANU40
E12048,SKLMANU41
E12049,SKLMANU42
E12050,SKLMANU43
E12051,SKLMANU44
E12052,SKLMANU45
E12053,TT000080
E12054,SKLMANU47
E12055,SKLMANU48
E12056,SKLMANU49
E12057,SKLMANU50
E12058,SKLMANU51
E12059,SKLMKT08
E12060,SKLMANU52
E12061,SKLMANU53
E12062,SKLMANU54
E12063,SKLMANU55
E12064,SKLMANU56
E12065,SKLMKT06
E12066,SKLMANU57
E12067,SKLMANU58
E12068,TT000124
E12069,SKLMANU59
E12070,SKLMANU60
E12071,SKLMANU61
E12072,SKLMANU62
E12073,SKLMANU63
E12074,SKLMANU64
E12075,TT000125
E12076,SKLMANU67
E12077,SKLMANU68
E12078,SKLMANU69
E12079,SKLMANU70
E12080,SKLMANU71
E12081,SKLMANU72
E12082,SKLMANU74
E12083,SKLMANU78
E12084,SKLMKT01
E12085,SKLMKT02
E12086,SKLMKT03
E12087,SKLMKT04
E12088,SKLMKT09
E12089,SKLMKT10
E12090,SKLMKT11
E12091,SKLMKT12
E12092,SKLMKT13
E12093,SKLMKT14
E12094,SKLMKT15
E12095,SKLRD15
E12096,SKLMKT16
E12097,SKLMKT17
E12098,SKLMKT18
E12099,SKLMKT19
E12100,SKLMKT20
E12101,SKLMKT22
E12102,SKLMKT23
E12103,SKLMKT24
E12104,SKLMKT25
E12105,SKLMKT26
E12106,SKLMKT27
E12107,SKLMKT28
E12108,SKLMKT29
E12109,SKLMKT30
E12110,SKLMKT31
E12111,SKLMKT32
E12112,SKLMKT33
E12113,SKLMKT61
E12114,SKLMKT34
E12115,SKLMKT35
E12116,SKLMKT36
E12117,SKLMKT37
E12118,SKLMKT38
E12119,SKLMKT39
E12120,SKLMKT40
E12121,SKLMKT41
E12122,TT000152
E12123,SKLMKT42
E12124,SKLMKT43
E12125,SKLMKT50
E12126,SKLMKT44
E12127,SKLMKT45
E12128,SKLMKT46
E12129,SKLMKT47
E12130,SKLMKT48
E12131,SKLMKT49
E12132,SKLMKT51
E12133,SKLMKT52
E12134,TT000153
E12135,SKLMKT53
E12136,SKLMKT54
E12137,SKLMKT55
E12138,SKLOM01
E12139,SKLMKT56
E12140,SKLMKT57
E12141,SKLMKT58
E12142,SKLMKT59
E12143,SKLMKT60
E12144,TT000081
E12145,SKLMKT62
E12146,SKLMKT63
E12147,SKLMKT64
E12148,SKLMKT65
E12149,SKLMKT66
E12150,SKLMKT67
E12151,SKLMKT68
E12152,TT000154
E12153,SKLMKT73
E12154,SKLMKT76
E12155,SKLMKT77
E12156,TT000082
E12157,SKLMKT78
E12158,SKLOM16
E12159,SKLMKT79
E12160,SKLMKT84
E12161,SKLMKT88
E12162,SKLMKT90
E12163,SKLOM02
E12164,SKLOM14
E12165,SKLOM03
E12166,SKLOM04
E12167,SKLOM05
E12168,SKLOM06
E12169,SKLOM07
E12170,SKLOM08
E12171,SKLOM09
E12172,SKLOM10
E12173,SKLOM11
E12174,SKLOM12
E12175,SKLOM13
E12176,SKLOM18
E12177,SKLOM19
E12178,SKLOM20
E12179,SKLOM21
E12180,SKLOM22
E12181,SKLRD05
E12182,SKLOM23
E12183,SKLOM24
E12184,SKLPOL12
E12185,SKLOM25
E12186,SKLOM26
E12187,SKLOM27
E12188,SKLOM28
E12189,SKLOM29
E12190,SKLOM30
E12191,SKLOM31
E12192,SKLOM36
E12193,SKLOM38
E12194,SKLOM32
E12195,SKLOM33
E12196,SKLOM34
E12197,SKLOM35
E12198,SKLPOL36
E12199,SKLOM37
E12200,SKLOM40
E12201,SKLOM41
E12202,SKLOM42
E12203,SKLOM43
E12204,SKLRET15
E12205,SKLPM02
E12206,SKLOM44
E12207,SKLOM45
E12208,SKLOM46
E12209,SKLOM47
E12210,SKLOPS01
E12211,SKLPM06
E12212,SKLOPS02
E12213,SKLOPS03
E12214,SKLOPS04
E12215,SKLOPS05
E12216,SKLOPS06
E12217,SKLPM03
E12218,SKLPM04
E12219,SKLPM05
E12220,SKLRD02
E12221,SKLPM07
E12222,SKLRD06
E12223,SKLPM08
E12224,SKLPM09
E12225,SKLPM10
E12226,TT000083
E12227,SKLPM11
E12228,SKLPOL62
E12229,SKLPM12
E12230,SKLPM13
E12231,SKLPM14
E12232,SKLPM15
E12233,SKLPM16
E12234,SKLPM17
E12235,SKLPM18
E12236,SKLPM19
E12237,SKLPM20
E12238,SKLPM22
E12239,TT000085
E12240,SKLPOL13
E12241,SKLPOL01
E12242,SKLPOL02
E12243,SKLPOL03
E12244,SKLPOL04
E12245,SKLPOL05
E12246,TT000086
E12247,SKLPOL06
E12248,SKLPOL07
E12249,SKLPOL08
E12250,SKLPOL09
E12251,SKLPOL10
E12252,SKLPOL11
E12253,SKLPOL14
E12254,SKLPOL15
E12255,SKLPOL16
E12256,SKLPOL17
E12257,TT000087
E12258,SKLQM10
E12259,SKLPOL18
E12260,SKLPOL19
E12261,SKLPOL20
E12262,SKLPOL22
E12263,SKLPOL23
E12264,SKLPOL47
E12265,SKLPOL24
E12266,SKLPOL25
E12267,SKLPOL26
E12268,SKLPOL27
E12269,SKLPOL28
E12270,SKLPOL29
E12271,SKLPOL31
E12272,SKLPOL32
E12273,SKLPOL33
E12274,SKLPOL34
E12275,SKLPOL35
E12276,SKLPOL37
E12277,SKLPOL38
E12278,SKLPOL39
E12279,SKLPOL40
E12280,SKLPOL41
E12281,TT000088
E12282,SKLPOL42
E12283,SKLPOL43
E12284,SKLPOL44
E12285,SKLPOL45
E12286,SKLPOL46
E12287,SKLPOL61
E12288,SKLPOL48
E12289,SKLPOL50
E12290,SKLPOL51
E12291,SKLPOL52
E12292,SKLPOL53
E12293,SKLPOL55
E12294,SKLPOL56
E12295,SKLPOL57
E12296,SKLPOL58
E12297,SKLPOL59
E12298,SKLPOL60
E12299,SKLPOL63
E12300,SKLPOL64
E12301,SKLPOL65
E12302,SKLPOL66
E12303,SKLQM04
E12304,SKLQM11
E12305,SKLPP03
E12306,SKLPP05
E12307,SKLQM01
E12308,SKLQM02
E12309,SKLQM03
E12310,TT000090
E12311,SKLQM05
E12312,SKLQM06
E12313,SKLQM07
E12314,SKLQM08
E12315,SKLQM09
E12316,SKLQM12
E12317,SKLQM13
E12318,SKLQM16
E12319,SKLRD01
E12320,SKLRD03
E12321,SKLRD04
E12322,SKLRD07
E12323,SKLRD08
E12324,SKLRD09
E12325,SKLRD11
E12326,SKLRD12
E12327,SKLRD13
E12328,TT000091
E12329,SKLRD14
E12330,SKLRD16
E12331,SKLRD17
E12332,SKLRD18
E12333,SKLRD19
E12334,SKLRD20
E12335,SKLRD21
E12336,SKLRD22
E12337,SKLRD23
E12338,SKLRD24
E12339,SKLRD25
E12340,SKLRD26
E12341,SKLRD27
E12342,SKLRD28
E12343,SKLRD29
E12344,SKLSCM60
E12345,SKLRD30
E12346,SKLRD31
E12347,SKLRD34
E12348,SKLRD36
E12349,SKLRD39
E12350,SKLSCM16
E12351,SKLRE01
E12352,SKLRE02
E12353,SKLRET24
E12354,SKLRE03
E12355,SKLRE04
E12356,SKLSCM17
E12357,SKLRE05
E12358,SKLRET01
E12359,SKLRET02
E12360,SKLRET03
E12361,SKLRET04
E12362,SKLSCM20
E12363,SKLRET05
E12364,SKLRET06
E12365,SKLRET07
E12366,SKLRET08
E12367,SKLRET09
E12368,SKLRET10
E12369,SKLRET11
E12370,SKLRET12
E12371,SKLRET13
E12372,SKLRET35
E12373,SKLRET14
E12374,SKLRET16
E12375,SKLRET17
E12376,SKLRET18
E12377,TT000092
E12378,SKLRET19
E12379,TT000126
E12380,SKLRET20
E12381,SKLRET21
E12382,SKLRET22
E12383,SKLRET23
E12384,TT000093
E12385,SKLRET30
E12386,SKLRET25
E12387,SKLRET26
E12388,SKLRET27
E12389,SKLRET28
E12390,SKLRET29
E12391,TT000094
E12392,SKLRET31
E12393,SKLRET32
E12394,SKLRET33
E12395,SKLRET34
E12396,SKLSCM18
E12397,SKLSCM02
E12398,SKLRET36
E12399,SKLRET37
E12400,SKLRET38
E12401,SKLRET39
E12402,TT000095
E12403,SKLSCM03
E12404,SKLSCM05
E12405,SKLSCM06
E12406,TT000096
E12407,SKLSCM19
E12408,SKLSCM07
E12409,SKLSCM09
E12410,SKLSCM10
E12411,SKLSCM11
E12412,SKLSCM13
E12413,SKLSCM14
E12414,SKLSCM15
E12415,SKLSCM21
E12416,SKLSCM22
E12417,SKLSCM23
E12418,SKLSCM24
E12419,SKLSCM25
E12420,SKLSCM26
E12421,SKLSCM27
E12422,SKLSCM28
E12423,SKLSCM29
E12424,SKLSCM30
E12425,SKLSCM44
E12426,SKLSCM32
E12427,SKLSCM34
E12428,SKLSCM35
E12429,SKLSCM36
E12430,SKLSPO05
E12431,SKLSCM37
E12432,SKLSCM38
E12433,SKLSCM39
E12434,SKLSCM40
E12435,SKLSLS11
E12436,SKLSCM41
E12437,SKLSCM42
E12438,SKLSCM45
E12439,SKLSLS33
E12440,TT000004
E12441,SKLSCM46
E12442,SKLSCM47
E12443,SKLSCM48
E12444,SKLSCM49
E12445,SKLSCM50
E12446,TT000008
E12447,SKLSCM51
E12448,SKLSCM52
E12449,SKLSCM53
E12450,SKLSCM54
E12451,SKLSCM55
E12452,SKLSCM56
E12453,SKLSCM57
E12454,SKLSCM58
E12455,SKLSCM59
E12456,SKLSCM61
E12457,SKLSCM62
E12458,SKLSCM63
E12459,SKLSCM66
E12460,SKLSLS01
E12461,TT000129
E12462,SKLSLS02
E12463,SKLSLS03
E12464,SKLSLS05
E12465,SKLSLS06
E12466,SKLSLS07
E12467,TT000130
E12468,SKLSLS09
E12469,SKLSLS10
E12470,SKLSLS12
E12471,SKLSLS13
E12472,SKLSLS14
E12473,SKLSLS15
E12474,SKLSLS16
E12475,SKLSLS17
E12476,SKLSLS18
E12477,SKLSLS20
E12478,SKLSLS21
E12479,TT000009
E12480,SKLSLS23
E12481,SKLSLS24
E12482,SKLSLS25
E12483,TT000013
E12484,TT000131
E12485,SKLSLS27
E12486,SKLSLS28
E12487,SKLSLS29
E12488,SKLSLS30
E12489,SKLSLS31
E12490,SKLSLS44
E12491,SKLSLS32
E12492,SKLSLS34
E12493,SKLSLS35
E12494,SKLSLS36
E12495,SKLSLS37
E12496,TT000005
E12497,SKLSLS38
E12498,TT000015
E12499,SKLSLS39
E12500,SKLSLS40
E12501,SKLSLS41
E12502,TT000006
E12503,SKLSLS45
E12504,SKLSLS46
E12505,SKLSLS47
E12506,SKLSLS48
E12507,SKLSLS49
E12508,TT000007
E12509,SKLSLS50
E12510,SKLSLS51
E12511,SKLSLS52
E12512,SKLSLS53
E12513,SKLSLS54
E12514,TT000099
E12515,SKLSLS55
E12516,TT000016
E12517,SKLSPO01
E12518,SKLSPO02
E12519,SKLSPO03
E12520,SKLSPO04
E12521,SKLSPO06
E12522,SKLSPO07
E12523,SKLSPO08
E12524,SKLSS05
E12525,SKLSUS01
E12526,TT000100
E12527,SKLSUS02
E12528,TT000017
E12529,SKLSUS03
E12530,SKLSUS04
E12531,SKLSUS05
E12532,SKLSUS07
E12533,SKLSUS08
E12534,SKLSUS09
E12535,SKLSUS10
